organization,work_area,name,latitude,longitude,depth,depth_source,watershid_id,lake_id,program
NATURE TRUST,ESTUARY,MALC05,50.13406,-127.4209,,,,,
NATURE TRUST,ESTUARY,MALC06,50.13734,-127.4235,,,,,
NATURE TRUST,ESTUARY,MALC07,50.14236,-127.4123,,,,,
NATURE TRUST,ESTUARY,MOYC01,49.339609,-125.964925,,,,,
NATURE TRUST,ESTUARY,MOYC02,49.380534,-125.943326,,,,,
NATURE TRUST,ESTUARY,MOYC03,49.413064,-125.907037,,,,,
NATURE TRUST,ESTUARY,MOYC04,49.42004,-125.906875,,,,,
NATURE TRUST,ESTUARY,MOYC05,49.415532,-125.918148,,,,,
NATURE TRUST,ESTUARY,MOYC06,49.417334,-125.915917,,,,,
NATURE TRUST,ESTUARY,MOYC07,49.41834,-125.912419,,,,,
NATURE TRUST,ESTUARY,MOYC08,49.419458,-125.910167,,,,,
NATURE TRUST,ESTUARY,MOYC09,49.425765,-125.913199,,,,,
NATURE TRUST,ESTUARY,MOYC10,49.426655,-125.905048,,,,,
NATURE TRUST,ESTUARY,MOYC11,49.436821,-125.909737,,,,,
NATURE TRUST,ESTUARY,NADC01,54.096133,-132.511493,,,,,
NATURE TRUST,ESTUARY,NADC02,54.053615,-132.552072,,,,,
NATURE TRUST,ESTUARY,NADC03,53.996741,-132.612969,,,,,
NATURE TRUST,ESTUARY,NADC04,53.977995,-132.6445,,,,,
NATURE TRUST,ESTUARY,NADC05,53.962572,-132.654319,,,,,
NATURE TRUST,ESTUARY,NADC06,53.956212,-132.665396,,,,,
NATURE TRUST,ESTUARY,NADC07,53.957889,-132.679519,,,,,
NATURE TRUST,ESTUARY,NADC08,53.949366,-132.670076,,,,,
NATURE TRUST,ESTUARY,NADC09,53.954362,-132.689115,,,,,
NATURE TRUST,ESTUARY,NADC10,53.952418,-132.688137,,,,,
NATURE TRUST,ESTUARY,NADC11,53.944615,-132.663772,,,,,
NATURE TRUST,ESTUARY,NADC12,53.937765,-132.679177,,,,,
NATURE TRUST,ESTUARY,NADC13,53.942622,-132.70202,,,,,
NATURE TRUST,ESTUARY,NADC14,53.919382,-132.690623,,,,,
NATURE TRUST,ESTUARY,NANC01,49.188517,-123.88779,,,,,
NATURE TRUST,ESTUARY,NANC02,49.172135,-123.901341,,,,,
NATURE TRUST,ESTUARY,NANC03,49.164052,-123.901315,,,,,
NATURE TRUST,ESTUARY,NANC04,49.160769,-123.917902,,,,,
NATURE TRUST,ESTUARY,NANC05,49.134171,-123.910483,,,,,
NATURE TRUST,ESTUARY,NANC06,49.136252,-123.89571,,,,,
NATURE TRUST,ESTUARY,NANC07,49.137946,-123.881008,,,,,
NATURE TRUST,ESTUARY,NANC08,49.125293,-123.887584,,,,,
NATURE TRUST,ESTUARY,NANC09,49.116421,-123.880112,,,,,
NATURE TRUST,ESTUARY,NANC10,49.142723,-123.918512,,,,,
NATURE TRUST,ESTUARY,NANC11,49.142935,-123.912037,,,,,
NATURE TRUST,ESTUARY,NANC12,49.14875,-123.903599,,,,,
NATURE TRUST,ESTUARY,NANC13,49.152552,-123.891535,,,,,
NATURE TRUST,ESTUARY,NANC14,49.136319,-123.919632,,,,,
NATURE TRUST,ESTUARY,NANC15,49.134161,-123.918413,,,,,
NATURE TRUST,ESTUARY,NANC16,49.130675,-123.914511,,,,,
NATURE TRUST,ESTUARY,NANC17,49.132654,-123.908693,,,,,
NATURE TRUST,ESTUARY,NANC18,49.126694,-123.8862,,,,,
NATURE TRUST,ESTUARY,NANC19,49.128567,-123.864914,,,,,
NATURE TRUST,ESTUARY,NT_C01,48.756,-123.65,,,,,
NATURE TRUST,ESTUARY,NT_C02,48.754,-123.64,,,,,
NATURE TRUST,ESTUARY,NT_C03,48.754,-123.643,,,,,
NATURE TRUST,ESTUARY,NT_C06,48.751,-123.643,,,,,
NATURE TRUST,ESTUARY,NT_C07,48.749,-123.645,,,,,
NATURE TRUST,ESTUARY,NT_C08,48.75,-123.657,,,,,
NATURE TRUST,ESTUARY,NT_CHEC01,48.8831062,-123.6871948,,,,,
NATURE TRUST,ESTUARY,NT_CHEC02,48.8783684,-123.6747513,,,,,
NATURE TRUST,ESTUARY,NT_CHEC03,48.8952293,-123.6819687,,,,,
NATURE TRUST,ESTUARY,NT_CHEC04,48.8871994,-123.6723251,,,,,
NATURE TRUST,ESTUARY,NT_CHEC05,48.8856735,-123.6700974,,,,,
NATURE TRUST,ESTUARY,NT_CHEC06,48.9009781,-123.6790924,,,,,
NATURE TRUST,ESTUARY,NT_CHEC07,48.8974228,-123.6748199,,,,,
NATURE TRUST,ESTUARY,NT_CHEC08,48.890049,-123.6660995,,,,,
NATURE TRUST,ESTUARY,NT_CHEC09,48.8847961,-123.6598663,,,,,
NATURE TRUST,ESTUARY,NT_CHEC10,48.8820953,-123.6580429,,,,,
NATURE TRUST,ESTUARY,NT_CHEC11,48.9140282,-123.670639,,,,,
NATURE TRUST,ESTUARY,NT_CHEC12,48.901844,-123.6524734,,,,,
NATURE TRUST,ESTUARY,NT_DB01,49.135531,-123.895326,,,,,
NATURE TRUST,ESTUARY,NT_DB02,49.134765,-123.895197,,,,,
NATURE TRUST,ESTUARY,NT_DB03,49.135003,-123.894269,,,,,
NATURE TRUST,ESTUARY,NT_DB04,49.135379,-123.893757,,,,,
NATURE TRUST,ESTUARY,NT_DB05,49.135534,-123.892866,,,,,
NATURE TRUST,ESTUARY,NT_HC01,49.131131,-123.877388,,,,,
NATURE TRUST,ESTUARY,NT_HC02,49.131864,-123.876775,,,,,
NATURE TRUST,ESTUARY,NT_HC03,49.132558,-123.875953,,,,,
NATURE TRUST,ESTUARY,NT_HC04,49.133235,-123.874904,,,,,
NATURE TRUST,ESTUARY,NT_HC05,49.133077,-123.873714,,,,,
NATURE TRUST,ESTUARY,NT_HC06,49.133242,-123.872833,,,,,
NATURE TRUST,ESTUARY,NT_HC07,49.132299,-123.874294,,,,,
NATURE TRUST,ESTUARY,NT_HC08,49.131801,-123.873374,,,,,
NATURE TRUST,ESTUARY,NT_HC09,49.131125,-123.872963,,,,,
NATURE TRUST,ESTUARY,NT_HC10,49.130317,-123.871639,,,,,
NATURE TRUST,ESTUARY,NT_LQC01,49.3560753,-124.4834671,,,,,
NATURE TRUST,ESTUARY,NT_LQC02,49.3633041,-124.4899826,,,,,
NATURE TRUST,ESTUARY,NT_LQC03,49.365818,-124.4926147,,,,,
NATURE TRUST,ESTUARY,NT_LQC04,49.3663559,-124.498436,,,,,
NATURE TRUST,ESTUARY,NT_LQC05,49.366745,-124.5008163,,,,,
NATURE TRUST,ESTUARY,NT_LQC06,49.3689194,-124.5018463,,,,,
NATURE TRUST,ESTUARY,NT_S01,50.378,-125.947,,,,,
NATURE TRUST,ESTUARY,NT_S02,50.377,-125.951,,,,,
NATURE TRUST,ESTUARY,NT_S03,50.377,-125.951,,,,,
NATURE TRUST,ESTUARY,NT_S04,50.378,-125.952,,,,,
NATURE TRUST,ESTUARY,NT_S05,50.38,-125.952,,,,,
NATURE TRUST,ESTUARY,NT_S06,50.378,-125.95,,,,,
NATURE TRUST,ESTUARY,NT_S07,50.379,-125.948,,,,,
NATURE TRUST,ESTUARY,,,,,,,,
NATURE TRUST,ESTUARY,QUAC01,50.765599,-127.45546,,,,,
NATURE TRUST,ESTUARY,QUAC02,50.720831,-127.481042,,,,,
NATURE TRUST,ESTUARY,QUAC03,50.715631,-127.485521,,,,,
NATURE TRUST,ESTUARY,QUAC04,50.710339,-127.480541,,,,,
NATURE TRUST,ESTUARY,QUAC05,50.713644,-127.488397,,,,,
NATURE TRUST,ESTUARY,QUAC06,50.705487,-127.481839,,,,,
NATURE TRUST,ESTUARY,QUAC07,50.705927,-127.47754,,,,,
NATURE TRUST,ESTUARY,QUAC08,50.706387,-127.473858,,,,,
NATURE TRUST,ESTUARY,QUAC09,50.699024,-127.481481,,,,,
NATURE TRUST,ESTUARY,QUAC10,50.700367,-127.470669,,,,,
NATURE TRUST,ESTUARY,QUAC11,50.693124,-127.485539,,,,,
NATURE TRUST,ESTUARY,QUAC12,50.694261,-127.467239,,,,,
NATURE TRUST,ESTUARY,SALC01,50.408682,-125.947654,,,,,
NATURE TRUST,ESTUARY,SALC02,50.399392,-125.951803,,,,,
NATURE TRUST,ESTUARY,SALC03,50.390216,-125.947137,,,,,
NATURE TRUST,ESTUARY,SALC04,50.377437,-125.944716,,,,,
NATURE TRUST,ESTUARY,SALC05,50.370914,-125.922156,,,,,
NATURE TRUST,ESTUARY,SALC06,50.320734,-125.922714,,,,,
NATURE TRUST,ESTUARY,SALC07,50.377331,-125.949607,,,,,
NATURE TRUST,ESTUARY,SALC08,50.378893,-125.939819,,,,,
NATURE TRUST,ESTUARY,SALC09,50.376173,-125.946254,,,,,
NATURE TRUST,ESTUARY,SALC10,50.374891,-125.943218,,,,,
NATURE TRUST,ESTUARY,SALC11,50.365741,-125.934809,,,,,
NATURE TRUST,ESTUARY,SALC12,50.380391,-125.958022,,,,,
NATURE TRUST,ESTUARY,SALC13,50.387119,-125.957056,,,,,
PARKS CANADA,GWAII HAANAS,BI1,,,,,,,
PARKS CANADA,GWAII HAANAS,BI2,,,,,,,
PARKS CANADA,GWAII HAANAS,BI3,,,,,,,
PARKS CANADA,GWAII HAANAS,CW1,,,,,,,
PARKS CANADA,GWAII HAANAS,ENF1,,,,,,,
PARKS CANADA,GWAII HAANAS,ENF2,,,,,,,
PARKS CANADA,GWAII HAANAS,FARADAYEASTENDRANDOMTRANSECTRT3B,,,,,,,
PARKS CANADA,GWAII HAANAS,FARADAYMAINEASTINCHANNELRT4B,,,,,,,
PARKS CANADA,GWAII HAANAS,FARADAYNORTHPLOT1,,,,,,,
PARKS CANADA,GWAII HAANAS,FARADAYNORTHPLOT2,,,,,,,
PARKS CANADA,GWAII HAANAS,FARADAYSOUTHPLOT1,,,,,,,
PARKS CANADA,GWAII HAANAS,FARADAYSOUTHPLOT2,,,,,,,
PARKS CANADA,GWAII HAANAS,FARADAYSOUTHRT2B,,,,,,,
PARKS CANADA,GWAII HAANAS,FLA1,,,,,,,
PARKS CANADA,GWAII HAANAS,GOWG1,,,,,,,
PARKS CANADA,GWAII HAANAS,GOWGAIA,,,,,,,
PARKS CANADA,GWAII HAANAS,HG7,,,,,,,
PARKS CANADA,GWAII HAANAS,HG8A,,,,,,,
PARKS CANADA,GWAII HAANAS,HSC1,,,,,,,
PARKS CANADA,GWAII HAANAS,HSC2,,,,,,,
PARKS CANADA,GWAII HAANAS,HSC3,,,,,,,
PARKS CANADA,GWAII HAANAS,JPC1,,,,,,,
PARKS CANADA,GWAII HAANAS,JPC2,,,,,,,
PARKS CANADA,GWAII HAANAS,JPN1,,,,,,,
PARKS CANADA,GWAII HAANAS,JPN2,,,,,,,
PARKS CANADA,GWAII HAANAS,JPN3,,,,,,,
PARKS CANADA,GWAII HAANAS,JPN4,,,,,,,
PARKS CANADA,GWAII HAANAS,JPS1,,,,,,,
PARKS CANADA,GWAII HAANAS,JPS2,,,,,,,
PARKS CANADA,GWAII HAANAS,JPS3,,,,,,,
PARKS CANADA,GWAII HAANAS,JPS4,,,,,,,
PARKS CANADA,GWAII HAANAS,JPS5,,,,,,,
PARKS CANADA,GWAII HAANAS,JPS6,,,,,,,
PARKS CANADA,GWAII HAANAS,JPS7,,,,,,,
PARKS CANADA,GWAII HAANAS,LI1,,,,,,,
PARKS CANADA,GWAII HAANAS,LI2,,,,,,,
PARKS CANADA,GWAII HAANAS,LSK,,,,,,,
PARKS CANADA,GWAII HAANAS,LSK1,,,,,,,
PARKS CANADA,GWAII HAANAS,LSK2,,,,,,,
PARKS CANADA,GWAII HAANAS,LSK3,,,,,,,
PARKS CANADA,GWAII HAANAS,LSK4,,,,,,,
PARKS CANADA,GWAII HAANAS,MA03,,,,,,,
PARKS CANADA,GWAII HAANAS,MA04,,,,,,,
PARKS CANADA,GWAII HAANAS,MT10,,,,,,,
PARKS CANADA,GWAII HAANAS,MT11,,,,,,,
PARKS CANADA,GWAII HAANAS,MURCHISONNE,,,,,,,
PARKS CANADA,GWAII HAANAS,MURCHISONNEPLOT1,,,,,,,
PARKS CANADA,GWAII HAANAS,MURCHISONNEPLOT2,,,,,,,
PARKS CANADA,GWAII HAANAS,MURCHISONNWPLOT1,,,,,,,
PARKS CANADA,GWAII HAANAS,MURCHISONNWPLOT2,,,,,,,
PARKS CANADA,GWAII HAANAS,OFFICE,,,,,,,
PARKS CANADA,GWAII HAANAS,PARKS01,,,,,,,
PARKS CANADA,GWAII HAANAS,PARKS02,,,,,,,
PARKS CANADA,GWAII HAANAS,PL1,,,,,,,
PARKS CANADA,GWAII HAANAS,Q19,,,,,,,
PARKS CANADA,GWAII HAANAS,SCI1,,,,,,,
PARKS CANADA,GWAII HAANAS,SCI2,,,,,,,
PARKS CANADA,GWAII HAANAS,SKID1,,,,,,,
PARKS CANADA,GWAII HAANAS,SUN2,,,,,,,
PARKS CANADA,GWAII HAANAS,TASU,,,,,,,
SFC,SKEENA,ATNA1,54.00747,-127.73722,,,,,
SFC,SKEENA,ATNA2,54.00666,-127.681,,,,,
SFC,SKEENA,GITNORTH,55.37804,-128.1182,,,,,
SFC,SKEENA,GITSOUTH,55.34273,-128.10035,,,,,
SFC,SKEENA,GL2,,,,,,,
SFC,SKEENA,GL7,,,,,,,
SFC,SKEENA,GLT1,55.38945,-128.1308,,,,,
SFC,SKEENA,GLT2,55.378,-128.12107,,,,,
SFC,SKEENA,GLT3,55.37179,-128.11294,,,,,
SFC,SKEENA,GLT4,55.36373,-128.11953,,,,,
SFC,SKEENA,GLT5,55.35757,-128.11424,,,,,
SFC,SKEENA,GLT6,55.35071,-128.1066,,,,,
SFC,SKEENA,GLT7,55.34805,-128.10157,,,,,
SFC,SKEENA,GLT8,55.3389,-128.10274,,,,,
SFC,SKEENA,GTL3,,,,,,,
SFC,SKEENA,MEZ1B,,,,,,,
SFC,SKEENA,MEZ2,56.07603,-129.31495,,,,,
SFC,SKEENA,MEZ3,56.04323,-129.24433,,,,,
SFC,SKEENA,MEZADDON,,,,,,,
SFC,SKEENA,MORICE1,54.09198,-127.48345,,,,,
SFC,SKEENA,MORICE2,54.02702,-127.57336,,,,,
SFC,SKEENA,MORICE3,53.93865,-127.65948,,,,,
SFC,SKEENA,MZ1,56.09627,-129.40493,,,,,
SFC,SKEENA,MZ2,56.09389,-129.35754,,,,,
SFC,SKEENA,MZ3,56.07603,-129.31495,,,,,
SFC,SKEENA,MZ4,56.05193,-129.28173,,,,,
SFC,SKEENA,MZ5,56.03687,-129.23774,,,,,
SFC,SKEENA,MZ6,56.0146,-129.21548,,,,,
SFC,SKEENA,OC1,51.69393,-126.66967,,,,,
SFC,SKEENA,OC2,51.71873,-126.62312,,,,,
SFC,SKEENA,OC3,51.7825,-126.64446,,,,,
SFC,SKEENA,OC4,51.82721,-126.67195,,,,,
SFC,SKEENA,OW1,51.68933,-127.15572,,,,,
SFC,SKEENA,OW2,51.68335,-127.02771,,,,,
SFC,SKEENA,OW3,51.66963,-126.93094,,,,,
SFC,SKEENA,OW4,51.66836,-126.83762,,,,,
SFC,SKEENA,OW5,51.66057,-126.73693,,,,,
SFC,SKEENA,WZ1,,,,,,,
SFC,SKEENA,WZ2,,,,,,,
SFC,SKEENA,WZ3,,,,,,,
SFC,SKEENA,WZ4,,,,,,,
SFC,SKEENA,WZ5,,,,,,,
SFC,SKEENA,WZ6,,,,,,,
SFC,SKEENA,Z1,,,,,,,
SFC,SKEENA,Z2,,,,,,,
SFC,SKEENA,Z3,,,,,,,
SFC,SKEENA,Z4,,,,,,,
SFC,SKEENA,Z5,,,,,,,
SFC,SKEENA,Z6,,,,,,,
UWT,CLAYOQUOT,63,49.3996500000001,-126.24365,,,,,
UWT,CLAYOQUOT,64,49.4267170000001,-126.243967,,,,,
UWT,CLAYOQUOT,65,49.437733,-126.259567,,,,,
UWT,CLAYOQUOT,66,49.4523830000001,-126.270433,,,,,
UWT,CLAYOQUOT,69,49.4699670000001,-126.2752,,,,,
UWT,CLAYOQUOT,70,49.4876330000001,-126.284767,,,,,
UWT,CLAYOQUOT,71,49.5024670000001,-126.29265,,,,,
UWT,CLAYOQUOT,72,49.398533,-126.2156,,,,,
UWT,CLAYOQUOT,73,49.38935,-126.185617,,,,,
UWT,CLAYOQUOT,74,49.3939500000001,-126.162283,,,,,
UWT,CLAYOQUOT,75,49.4005330000001,-126.136483,,,,,
UWT,CLAYOQUOT,AB1,49.1769,-126.0299,24.0,CHS NONNA10 Bathymetry,,,
UWT,CLAYOQUOT,BED1,49.2417166700001,-125.8983333,33.0,CHS NONNA10 Bathymetry,,,
UWT,CLAYOQUOT,BED10,49.3620166700001,-125.7793167,1.0,chart,,,
UWT,CLAYOQUOT,BED2,49.2500500000001,-125.9175167,43.0,CHS NONNA10 Bathymetry,,,
UWT,CLAYOQUOT,BED3,49.26603333,-125.8902333,25.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,
UWT,CLAYOQUOT,BED4,49.24973333,-125.8628833,58.0,CHS NONNA10 Bathymetry,,,
UWT,CLAYOQUOT,BED5,49.24398333,-125.8229333,105.0,CHS NONNA10 Bathymetry,,,
UWT,CLAYOQUOT,BED6,49.26971667,-125.8243,61.0,CHS NONNA10 Bathymetry,,,
UWT,CLAYOQUOT,BED7,49.2928666700001,-125.8175,63.0,CHS NONNA10 Bathymetry,,,
UWT,CLAYOQUOT,BED8,49.30518333,-125.8105667,61.0,CHS NONNA10 Bathymetry,,,
UWT,CLAYOQUOT,BED9,49.33081667,-125.8042,86.0,CHS NONNA10 Bathymetry,,,
UWT,CLAYOQUOT,CP1,49.21498333,-125.97865,20.0,CHS NONNA10 Bathymetry,,,
UWT,CLAYOQUOT,CP2,49.2116500000001,-126.0442,16.0,CHS NONNA10 Bathymetry,,,
UWT,CLAYOQUOT,FCC1,49.1834833300001,-125.9286167,34.0,CHS NONNA10 Bathymetry,,,
UWT,CLAYOQUOT,HER1,49.3153166700001,-126.0120167,111.0,CHS NONNA10 Bathymetry,,,
UWT,CLAYOQUOT,HER2,49.3281000000001,-125.9782333,133.0,CHS NONNA10 Bathymetry,,,
UWT,CLAYOQUOT,HER3,49.3489000000001,-125.9571833,140.0,CHS NONNA10 Bathymetry,,,
UWT,CLAYOQUOT,HER4,49.3932166700001,-125.9386333,130.0,CHS NONNA10 Bathymetry,,,
UWT,CLAYOQUOT,HER5,49.40478333,-125.9123667,127.0,CHS NONNA10 Bathymetry,,,
UWT,CLAYOQUOT,LE01,49.1170833300001,-126.0158,40.0,chart,,,
UWT,CLAYOQUOT,LE02,49.07271667,-126.0674167,55.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,
UWT,CLAYOQUOT,MC1,49.28973333,-126.0435,34.0,CHS NONNA10 Bathymetry,,,
UWT,CLAYOQUOT,RC1,49.23641667,-126.1153667,25.0,CHS NONNA10 Bathymetry,,,
UWT,CLAYOQUOT,RC2,49.23653333,-126.07245,14.0,CHS NONNA10 Bathymetry,,,
UWT,CLAYOQUOT,RC3,49.23941667,-126.0323333,12.0,CHS NONNA10 Bathymetry,,,
UWT,CLAYOQUOT,UWT31,49.2362170000001,-126.032017,13.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,
UWT,CLAYOQUOT,UWT32,49.260317,-126.0381,6.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,
UWT,CLAYOQUOT,UWT33,49.2958170000001,-126.035367,52.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,
UWT,CLAYOQUOT,UWT34,49.312917,-126.012017,116.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,
UWT,CLAYOQUOT,UWT35,49.3281830000001,-125.977683,133.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,
UWT,CLAYOQUOT,UWT36,49.3608830000001,-125.945017,143.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,
UWT,CLAYOQUOT,UWT37,49.3925830000001,-125.93865,129.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,
UWT,CLAYOQUOT,UWT38,49.4089000000001,-125.90695,109.0,CHS NONNA10 Bathymetry,,,
UWT,CLAYOQUOT,UWT39,49.337,-126.068383,102.0,CHS NONNA10 Bathymetry,,,
UWT,CLAYOQUOT,UWT40,49.352517,-125.788317,76.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,
UWT,CLAYOQUOT,UWT41,49.3359,-125.8046,71.0,CHS NONNA10 Bathymetry,,,
UWT,CLAYOQUOT,UWT42,49.270267,-125.821283,61.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,
UWT,CLAYOQUOT,UWT43,49.237517,-125.757533,142.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,
UWT,CLAYOQUOT,UWT44,49.185617,-125.762633,76.0,CHS NONNA10 Bathymetry,,,
UWT,CLAYOQUOT,UWT45,49.125683,-125.7641,45.0,CHS NONNA10 Bathymetry,,,
UWT,CLAYOQUOT,UWT46,49.1345170000001,-125.716567,59.0,CHS NONNA10 Bathymetry,,,
UWT,CLAYOQUOT,UWT47,49.1654,-125.690317,69.0,CHS NONNA10 Bathymetry,,,
UWT,CLAYOQUOT,UWT48,49.1964330000001,-125.674767,49.0,CHS NONNA10 Bathymetry,,,
UWT,CLAYOQUOT,UWT49,49.161283,-125.6647,73.0,CHS NONNA10 Bathymetry,,,
UWT,CLAYOQUOT,UWT50,49.195817,-125.64935,122.0,CHS NONNA10 Bathymetry,,,
UWT,CLAYOQUOT,UWT51,49.22785,-125.5982,45.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,
UWT,CLAYOQUOT,UWT52,49.2252500000001,-125.598817,43.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,
UWT,CLAYOQUOT,UWT53,49.2086330000001,-125.61045,89.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,
UWT,CLAYOQUOT,UWT54,49.1817500000001,-125.647567,106.0,CHS NONNA10 Bathymetry,,,
UWT,CLAYOQUOT,UWT55,49.150917,-125.6932,67.0,CHS NONNA10 Bathymetry,,,
UWT,CLAYOQUOT,UWT56,49.1194330000001,-125.797233,44.0,CHS NONNA10 Bathymetry,,,
UWT,CLAYOQUOT,UWT57,49.129467,-125.8458,18.0,CHS NONNA10 Bathymetry,,,
UWT,CLAYOQUOT,UWT58,49.141583,-125.875933,13.0,CHS NONNA10 Bathymetry,,,
UWT,CLAYOQUOT,UWT59,49.1515170000001,-125.91525,21.0,CHS NONNA10 Bathymetry,,,
UWT,CLAYOQUOT,UWT62,49.3820170000001,-126.244383,62.0,CHS NONNA10 Bathymetry,,,
UWT,CLAYOQUOT,UWT63,49.3996500000001,-126.24365,66.0,CHS NONNA10 Bathymetry,,,
UWT,CLAYOQUOT,UWT64,49.4267170000001,-126.243967,68.0,CHS NONNA10 Bathymetry,,,
UWT,CLAYOQUOT,UWT65,49.437733,-126.259567,76.0,CHS NONNA10 Bathymetry,,,
UWT,CLAYOQUOT,UWT66,49.4523830000001,-126.270433,123.0,CHS NONNA10 Bathymetry,,,
UWT,CLAYOQUOT,UWT69,49.4699670000001,-126.2752,133.0,CHS NONNA10 Bathymetry,,,
UWT,CLAYOQUOT,UWT70,49.4876330000001,-126.284767,110.0,CHS NONNA10 Bathymetry,,,
UWT,CLAYOQUOT,UWT71,49.5024670000001,-126.29265,81.0,CHS NONNA10 Bathymetry,,,
UWT,CLAYOQUOT,UWT72,49.398533,-126.2156,71.0,CHS NONNA10 Bathymetry,,,
UWT,CLAYOQUOT,UWT73,49.38935,-126.185617,80.0,CHS NONNA10 Bathymetry,,,
UWT,CLAYOQUOT,UWT74,49.3939500000001,-126.162283,85.0,CHS NONNA10 Bathymetry,,,
UWT,CLAYOQUOT,UWT75,49.4005330000001,-126.136483,128.0,CHS NONNA10 Bathymetry,,,
UWT,CLAYOQUOT,UWT81,49.3801330000001,-126.085617,154.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,
UWT,CLAYOQUOT,UWT82,49.297833,-125.810917,58.0,CHS NONNA10 Bathymetry,,,
UWT,CLAYOQUOT,UWT85,49.249517,-125.875533,54.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,
UWT,CLAYOQUOT,UWT86,49.2355670000001,-125.94095,26.0,CHS NONNA10 Bathymetry,,,
